"Indicatortype","Indicator","Description"
"URL","http://goalrom.com",""
"URL","http://pngdoma.com",""
"URL","http://robmkg.com",""
"URL","http://textmaticz.com",""
"domain","bookaustriavisit.com",""
"domain","bookfinder-ltd.com",""
"domain","bookingitnow.org",""
"domain","booknerfix.com",""
"domain","borisjns.com",""
"domain","cargoargs.com",""
"domain","cashcores.org",""
"domain","check-avg.com",""
"domain","checkpoint-ds.com",""
"domain","cloudamazonft.com",""
"domain","cloudazureservices.com",""
"domain","cloudhckpoint.com",""
"domain","cloudreg-email.com",""
"domain","corpxtech.com",""
"domain","corstand.com",""
"domain","covidaff.org",""
"domain","covidgov.org",""
"domain","covidsrc.com",""
"domain","covidsvcrc.com",""
"domain","covsafezone.com",""
"domain","crm-domain.net",""
"domain","dellscanhw.com",""
"domain","deltacldll.com",""
"domain","deuoffice.org",""
"domain","dnserviceapp.com",""
"domain","dnstotal.org",""
"domain","dogeofcoin.com",""
"domain","driver-wds.com",""
"domain","earthviehuge.com",""
"domain","edwardpof.com",""
"domain","enigmadah.com",""
"domain","eroclasp.com",""
"domain","eroeurovc.com",""
"domain","estimefm.org",""
"domain","estoniaforall.com",""
"domain","extrasectr.com",""
"domain","flightpassist.com",""
"domain","flowerads.cloud",""
"domain","freepbxs.com",""
"domain","getappcloud.com",""
"domain","global-imsec.com",""
"domain","globaladdressbook.cloud",""
"domain","goalrom.com",""
"domain","govdefi.com",""
"domain","govtoffice.org",""
"domain","gvgnci.com",""
"domain","hostboxapp.com",""
"domain","hostedl.com",""
"domain","hpcloudlive.com",""
"domain","hubflash.co",""
"domain","ihotel-deals.com",""
"domain","informaxima.org",""
"domain","invgov.org",""
"domain","iteamates.com",""
"domain","jarviservice.org",""
"domain","jmarrycs.com",""
"domain","leads-management.net",""
"domain","liongracem.com",""
"domain","mailcloudservices.org",""
"domain","mailservicenow.com",""
"domain","mainsingular.com",""
"domain","meetomoves.com",""
"domain","mevcsft.com",""
"domain","moreofestonia.com",""
"domain","moretraveladv.com",""
"domain","msfbckupsc.com",""
"domain","msfsvctassist.com",""
"domain","msft-cdn.cloud",""
"domain","msftcd.com",""
"domain","msftcrs.com",""
"domain","msftinfo.com",""
"domain","msftmnvm.com",""
"domain","msftprintsvc.com",""
"domain","mslogger.org",""
"domain","mullticon.com",""
"domain","multizoom.org",""
"domain","musthavethisapp.com",""
"domain","n90app.com",""
"domain","namereslv.org",""
"domain","navyedu.org",""
